,group,variable,month,Dentro,Dentro,Fuera,Fuera,TOTALES,TOTALES,TOTALES
TORO TORO,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,4,5,4,5,9
TRINIDAD,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,13,8,7,3,20,11,31
TUPIZA,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,2,0,0,0,2,2
TURCO,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,0,2,0,2,2
UNCIA,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,2,1,2,1,3
VACAS,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,1,1,1,1,2
VALLEGRANDE,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,1,0,1,1,2,1,3
VIACHA,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,2,0,4,5,6,5,11
VILLA CHARCAS,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,1,1,1,1,2
VILLA MONTES,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,5,1,1,1,6,2,8
VILLA SERRANO,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,1,0,1,0,1
VILLA TUNARI,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,1,0,6,2,7,2,9
VILLA VACA GUZMAN (MUYUPAMPA),mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,1,0,1,0,1
VILLAZON,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,2,1,3,5,5,6,11
WARNES,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,3,1,3,1,4
YACUIBA,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,3,1,0,0,3,1,4
YAMPARAEZ,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,0,2,0,2,2
YAPACANI,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,3,2,1,2,4,6
YOCALLA,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,1,2,1,2,3
YOTALA,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,1,2,1,2,3
ZUDAÑEZ,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,1,0,1,0,1
ACHACACHI,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,4,9,4,9,13
ALALAY,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,0,1,0,1,1
ALTO BENI,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,1,1,2,0,3,1,4
ANCORAIMES,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,1,0,1,0,1
APOLO,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,1,0,1,0,1
ASCENCION DE GUARAYOS,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,1,0,0,0,1,1
AYATA,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,0,3,0,3,3
BATALLAS,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,1,0,1,0,1
BERMEJO,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,1,0,0,0,1,1
BETANZOS,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,2,2,2,2,4
CAIROMA,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,2,0,2,0,2
"CAIZA ""D""",mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,0,1,0,1,1
CAJUATA,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,2,0,2,0,2
CALACOTO,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,1,0,1,0,2,0,2
CALAMARCA,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,0,2,0,2,2
CAMARGO,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,2,1,2,1,4,5
CAMIRI,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,2,1,0,3,2,4,6
CAPINOTA,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,1,0,1,0,1
CARACOLLO,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,1,1,1,1,2
CARANAVI,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,5,1,3,0,8,1,9
CARIPUYO,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,1,1,1,1,2
CHACARILLA,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,0,1,0,1,1
CHALLAPATA,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,1,5,1,5,6
CHAQUI,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,1,1,1,1,2
CHARAGUA,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,1,0,1,0,1
CHARAÑA,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,0,1,0,1,1
CHIMORE,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),mortalidad,otras muertes en mayores de 5 anos,2011-10-01,1,1,3,0,4,1,5
CHUMA,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,0,2,0,2,2
COBIJA,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,4,2,0,0,4,2,6
COCHABAMBA,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,16,10,3,7,19,17,36
COLCAPIRHUA,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,0,1,0,1,1
"COLCHA ""K""",mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,0,1,0,1,1
COLOMI,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,2,4,2,4,6
COLPA BELGICA,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,1,0,1,0,1
COLQUECHACA,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,0,2,0,2,2
COLQUENCHA,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,0,2,0,2,2
COMARAPA,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,1,0,0,0,1,1
CONCEPCION,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,1,1,2,2,3,3,6
COPACABANA,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,1,1,1,1,2
CORIPATA,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,3,2,3,2,5
CORO CORO,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,0,1,0,1,1
COROICO,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,1,1,4,0,5,1,6
CORQUE,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,0,1,0,1,1
COTAGAITA,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,2,1,2,1,3
COTOCA,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,1,2,4,2,5,7
CUATRO CAÑADAS,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,1,0,1,0,1
CUEVO,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,0,1,0,1,1
EL ALTO,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,6,9,36,41,42,50,92
EL PUENTE(STC),mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,1,0,1,0,1
EL PUENTE(TJA),mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,0,2,0,2,2
EL TORNO,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,2,0,5,0,7,0,7
ENTRE RIOS TRJ,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,2,2,2,2,4
ESCOMA,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,1,0,1,0,1
FERNANDEZ ALONSO,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,2,2,2,2,4
GUANAY,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,1,0,1,0,1
GUAQUI,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,0,1,0,1,1
GUAYARAMERIN,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,1,1,1,1,2
HUANUNI,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,1,1,1,1,2
HUARINA,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,0,2,0,2,2
ICHOCA,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,1,0,1,0,1
INCAHUASI,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,1,0,1,0,1
INQUISIVI,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,1,0,1,0,1
IRUPANA (VILLA DE LANZA),mortalidad,otras muertes en mayores de 5 anos,2011-10-01,2,0,0,0,2,0,2
JESUS DE MACHACA,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,1,0,0,1,1,1,2
LA ASUNTA,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,1,2,0,2,1,3
LA PAZ,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,107,80,50,124,157,204,361
LAGUNILLAS,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,1,1,1,1,2
LAJA,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,1,0,1,0,2,2
LICOMA PAMPA,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,0,1,0,1,1
LLALLAGUA,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,3,3,2,3,5,8
LLICA,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,1,0,1,0,1
LURIBAY,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,1,1,1,1,2
MINEROS,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,2,0,2,0,2
MIZQUE,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,2,2,2,2,4
MOCOMOCO,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,1,1,1,1,2
MONTEAGUDO,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,2,1,1,4,3,5,8
MONTERO,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,5,2,5,2,7
MOROCHATA,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,1,0,1,0,1
OKINAWA,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,0,1,0,1,1
ORURO,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,19,21,3,3,22,24,46
PADCAYA,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,1,1,1,1,2
PADILLA,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,2,0,0,3,2,3,5
PALOS BLANCOS,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,1,0,1,1,2,1,3
PAMPA GRANDE,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,1,0,1,0,1
PATACAMAYA,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,1,0,1,0,1
POCOATA,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,1,0,2,1,3,1,4
PORONGO,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,0,1,0,1,1
PORTACHUELO,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,2,2,2,2,4
POTOSI,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,13,9,0,0,13,9,22
PRESTO,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,1,0,1,0,1
PUCARANI,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,3,1,3,1,4
PUERTO CARABUCO,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,4,0,4,0,4
PUERTO PEREZ,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,0,1,0,1,1
PUERTO SUAREZ,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,1,3,1,1,2,4,6
PUERTO VILLARROEL,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,1,0,2,0,3,0,3
PUNA,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,2,0,2,0,2
PUNATA,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,2,2,3,7,5,9,14
QUILLACOLLO,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,9,5,9,5,14
QUIME,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,1,1,1,1,2
RIBERALTA,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,1,2,2,2,3,4,7
ROBORE,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,1,0,1,0,1
SABAYA,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,1,1,1,1,2
SACABA,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,2,1,4,2,6,3,9
SACACA,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,1,0,1,0,1
SAMAIPATA,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,2,0,2,0,2
SAN ANDRES,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,0,1,0,1,1
SAN BORJA,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,2,0,1,0,3,0,3
SAN BUENA VENTURA,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,1,0,1,0,2,2
SAN CARLOS,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,1,0,6,2,7,2,9
SAN IGNACIO,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,1,0,1,0,1
SAN IGNACIO DE VELASCO,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,2,2,7,6,9,8,17
SAN JOSE DE CHIQUITOS,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,1,1,2,0,3,1,4
SAN LUCAS,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,1,0,1,0,1
SAN MATIAS,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,1,0,1,0,1
SAN MIGUEL DE VELASCO,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,3,0,3,0,3
SAN PABLO DE LIPEZ,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,0,1,0,1,1
SAN PEDRO DE BUENA VISTA,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,1,0,1,0,1
SAN PEDRO DE CURAHUARA,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,2,0,2,0,2
SAN PEDRO DE TIQUINA,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,0,1,0,1,1
SANTA ANA,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,1,1,0,1,1,2,3
SANTA CRUZ DE LA SIERRA,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,60,56,3,2,63,58,121
SANTA ROSA,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,1,1,0,0,1,1,2
SANTA ROSA DEL SARA,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,0,1,0,1,1
SAPAHAQUI,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,0,1,0,1,1
SIPE SIPE,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,0,1,0,1,1
SORATA,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,1,0,11,3,12,3,15
SUCRE,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,20,17,1,2,21,19,40
TACACOMA,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,1,0,1,0,1
TACOBAMBA,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,1,0,1,0,1
TARABUCO,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,1,0,0,0,1,1
TARATA,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,2,2,2,2,4
TARIJA,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,9,10,1,0,10,10,20
TARVITA,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,2,0,2,0,2
TIAWANACU,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,1,0,1,0,1
TIPUANI,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,1,0,1,0,1
TIRAQUE (CBBA),mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,0,1,0,1,1
TOMAVE,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,1,0,1,0,1
TORO TORO,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,1,1,1,1,2
TRINIDAD,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,12,6,4,6,16,12,28
TUPIZA,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,3,2,0,2,3,4,7
UMALA,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,0,1,0,1,1
UYUNI,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,2,1,2,1,3
VACAS,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,1,1,1,1,2
VALLEGRANDE,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,1,1,0,2,1,3,4
VIACHA,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,1,1,1,1,2
VILLA MONTES,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,5,2,6,5,11,7,18
VILLA SERRANO,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,3,1,3,1,4
VILLA TUNARI,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,1,1,4,3,5,4,9
VILLA VACA GUZMAN (MUYUPAMPA),mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,1,0,1,0,1
VILLAZON,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,3,0,1,4,4,4,8
WARNES,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,1,2,2,0,3,2,5
YACUIBA,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,5,3,2,0,7,3,10
YANACACHI,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,1,0,1,0,1
YAPACANI,mortalidad,otras muertes en mayores de 5 anos,2011-10-01,0,0,4,3,4,3,7
ACHACACHI,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,10,3,10,3,13
ALCALA,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,1,0,0,0,1,1
ALTO BENI,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,1,0,0,0,1,0,1
ANCORAIMES,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,3,2,3,2,5
ANDAMARCA,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,1,0,1,0,1
ASCENCION DE GUARAYOS,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,1,1,0,1,1,2,3
AUCAPATA,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,1,0,1,0,1
AYATA,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,1,0,1,0,1
AYO AYO,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,1,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,1,0,1,0,1
BELEN DE URMIRI,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,2,1,2,1,3
BETANZOS,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,1,0,2,3,3,3,6
CABEZAS,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,1,0,1,0,1
CAIROMA,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,4,1,4,1,5
CAJUATA,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,1,0,1,0,1
CALAMARCA,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,3,1,3,1,4
CAMARGO,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,1,2,0,2,1,4,5
CAMIRI,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,4,1,2,1,6,7
CAPINOTA,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,0,3,0,3,3
CARANAVI,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,2,2,2,1,4,3,7
CARIPUYO,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,1,1,1,1,2
CATACORA,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,1,0,1,0,1
CHALLAPATA,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,5,5,5,5,10
CHARAGUA,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,0,1,0,1,1
CHIMORE,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,1,2,1,2,3
CHULUMANI (V. DE LA LIBERTAD),mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,3,0,1,0,4,4
CHUQUIHUTA AYLLU JUCUMANI,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,0,1,0,1,1
CLIZA,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,0,1,0,1,1
COBIJA,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,1,2,0,0,1,2,3
COCHABAMBA,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,40,28,3,3,43,31,74
COLOMI,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,4,0,4,0,4
COLPA BELGICA,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,1,2,1,2,3
COLQUECHACA,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,1,0,1,0,1
COLQUENCHA,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,0,2,0,2,2
COMARAPA,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,1,0,1,0,2,0,2
CONCEPCION,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,2,0,0,0,2,0,2
COPACABANA,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,1,1,1,1,2
CORIPATA,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,0,4,0,4,4
CORO CORO,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,0,3,0,3,3
COROICO,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,5,1,1,3,6,4,10
CORQUE,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,0,1,0,1,1
COTAGAITA,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,1,0,1,0,1
COTOCA,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,1,1,2,1,3,2,5
CUATRO CAÑADAS,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,1,0,1,0,1
CUEVO,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,0,2,0,2,2
CULPINA,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,1,0,1,0,1
CURAHUARA DE CARANGAS,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,1,0,1,0,1
EL ALTO,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,6,5,58,47,64,52,116
EL PUENTE(TJA),mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,1,0,1,0,1
EL TORNO,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,4,1,2,2,6,3,9
ENTRE RIOS TRJ,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,1,0,1,0,2,0,2
EUCALIPTUS,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,1,1,1,1,2
GENERAL SAAVEDRA,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,0,1,0,1,1
GUANAY,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,2,0,2,0,2
GUAQUI,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,2,2,2,2,4
GUAYARAMERIN,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,2,0,2,0,4,0,4
GUTIERREZ,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,1,0,0,0,1,1
HUACARETA,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,1,1,1,1,2
HUANUNI,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,1,1,1,4,2,5,7
HUARINA,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,3,0,3,0,3
ICLA,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,0,1,0,1,1
INQUISIVI,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,1,1,1,1,2
JESUS DE MACHACA,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,1,0,1,0,1
LA GUARDIA,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,1,2,1,2,3
LA PAZ,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,94,99,60,79,154,178,332
LAGUNILLAS,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,4,0,4,0,4
LAS CARRERAS,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,1,0,1,0,1
LICOMA PAMPA,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,1,0,1,0,1
LLALLAGUA,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,1,3,4,3,5,8
LURIBAY,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,2,1,2,1,3
MAIRANA,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,4,0,4,0,4
MINEROS,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,1,0,1,0,1
MOCOMOCO,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,1,1,1,1,2
MONTEAGUDO,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,4,0,3,2,7,2,9
MONTERO,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,1,5,4,5,5,10
OMEREQUE,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,2,0,2,0,2
ORURO,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,22,16,0,1,22,17,39
PADCAYA,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,1,1,1,1,2
PADILLA,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,3,2,3,2,5
PALOS BLANCOS,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,2,0,2,0,2
PAPEL PAMPA,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,1,3,1,3,4
PELECHUCO,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,0,1,0,1,1
POCOATA,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,1,0,1,0,1
POCONA,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,1,0,1,0,1
PORTACHUELO,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,1,3,1,3,4
POTOSI,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,12,15,0,0,12,15,27
PUCARA,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,0,2,0,2,2
PUCARANI,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,6,4,6,4,10
PUERTO CARABUCO,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,3,1,3,1,4
PUERTO PEREZ,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,0,2,0,2,2
PUERTO SUAREZ,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,1,3,0,3,1,4
PUERTO VILLARROEL,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,5,1,0,3,5,4,9
PUNA,mortalidad,otras muertes en mayores de 5 anos,2011-11-01,0,0,0,1,0,1,1
